direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url,latitud,longitud,ciudad
"Zenteno 1200 - 1500, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)",300.0,Gastos comunes aproximados $ 55.000,38.5 m² totales / 2 dormitorios / 1 baño,3,2023-05-17,Publicado hace 36 días,"Zenteno, 2d+1b+k+b  Descuento 50% Primeros 3 Meses",https://www.portalinmobiliario.com/MLC-1527637192-zenteno-2d1bkb-descuento-50-primeros-3-meses-_JM#position=42&search_layout=stack&type=item&tracking_id=ac256d63-06e5-4dc0-ad21-1d8a6586b999,-33.4501559,-70.6520803,Santiago
"San Martín 870, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",275.0,Gastos comunes aproximados $ 48.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 35 días,Departamento 1 Dormitorio 1 Baño Cercano Metro Santa Ana,https://www.portalinmobiliario.com/MLC-1532272704-departamento-1-dormitorio-1-bano-cercano-metro-santa-ana-_JM#position=44&search_layout=stack&type=item&tracking_id=ac256d63-06e5-4dc0-ad21-1d8a6586b999,-33.433576415789474,-70.65904792105262,Santiago
"Eyzaguirre 600 - 900, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",270.0,Gastos comunes aproximados $ 32.000,28.63 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 34 días,"Eyzaguirre , 1d+1b+k 50%de Descuento Por 3 Meses",https://www.portalinmobiliario.com/MLC-1536594302-eyzaguirre-1d1bk-50de-descuento-por-3-meses-_JM#position=45&search_layout=stack&type=item&tracking_id=ac256d63-06e5-4dc0-ad21-1d8a6586b999,-33.452298915625,-70.647500178125,Santiago
"Santa Isabel 797, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",300.0,Gastos comunes aproximados $ 55.000,38 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 13 días,Departamento Un Dormitorio,https://www.portalinmobiliario.com/MLC-1620939466-departamento-un-dormitorio-_JM#position=48&search_layout=stack&type=item&tracking_id=ac256d63-06e5-4dc0-ad21-1d8a6586b999,-33.4504096,-70.64679376070607,Santiago
"Tarapacá 1324, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)",290.0,Gastos comunes aproximados $ 60.000,35 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 40 días,Metro Moneda,https://www.portalinmobiliario.com/MLC-1661077892-metro-moneda-_JM#position=49&search_layout=stack&type=item&tracking_id=ac256d63-06e5-4dc0-ad21-1d8a6586b999,-33.5311327,-70.4794493,Santiago
"San Diego 161, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)",300.0,Gastos comunes aproximados $ 30.000,35 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 8 días,Lindo Departamento Salida Metro Universidad De Chile,https://www.portalinmobiliario.com/MLC-1644150850-lindo-departamento-salida-metro-universidad-de-chile-_JM#position=50&search_layout=stack&type=item&tracking_id=ac256d63-06e5-4dc0-ad21-1d8a6586b999,-33.4468796,-70.6513147475,Santiago
"Tarapacá 1331, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)",270.0,Gastos comunes aproximados $ 50.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 15 días,"Depto 1 Dormitorio, Excelente Ubicacion.   ",https://www.portalinmobiliario.com/MLC-1610738294-depto-1-dormitorio-excelente-ubicacion-_JM#position=1&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.4476726,-70.6534737,Santiago
"Eyzaguirre 771, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",295.0,Gastos comunes aproximados $ 45.000,34 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 4 meses,Dpto 1d + 1b + Eyzaguirre 771,https://www.portalinmobiliario.com/MLC-1592323080-dpto-1d-1b-eyzaguirre-771-_JM#position=2&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.4518854,-70.6461449,Santiago
"Avenida Manuel Rodríguez 881, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",300.0,,33 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 9 días,Manuel Rodríguez 881 - Metro Santa Ana - Entrega Inmediata,https://www.portalinmobiliario.com/MLC-1639996192-manuel-rodriguez-881-metro-santa-ana-entrega-inmediata-_JM#position=3&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.5463584,-70.6150145,Santiago
"Lord Cochrane 181, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)",300.0,Gastos comunes aproximados $ 33.000,25 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 16 días,Excelente Home Studio,https://www.portalinmobiliario.com/MLC-1608974774-excelente-home-studio-_JM#position=4&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.448512775,-70.654998775,Santiago
"Avenida San Ignacio 633, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)",270.0,Gastos comunes aproximados $ 76.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 14 días,Metro Toesca Departamento 1 Dormitorio,https://www.portalinmobiliario.com/MLC-1615406500-metro-toesca-departamento-1-dormitorio-_JM#position=5&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.3305064,-70.70335,Santiago
"General Mackenna 1138, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",280.0,Gastos comunes aproximados $ 70.000,34 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 28 días,Arriendo Dpto Stgo Metro  Y Bus En La Puerta Arriendo,https://www.portalinmobiliario.com/MLC-1560896970-arriendo-dpto-stgo-metro-y-bus-en-la-puerta-arriendo-_JM#position=6&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.433215257142855,-70.65347365714285,Santiago
"Enrique Mac Iver 120, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",6.0,Gastos comunes aproximados $ 40.000,25 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 7 días,Departamento Ubicado En Pleno Centro De Santiago,https://www.portalinmobiliario.com/MLC-1649732280-departamento-ubicado-en-pleno-centro-de-santiago-_JM#position=8&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.44128459795918,-70.64667029591837,Santiago
"Arturo Prat 1312, Parque O'Higgins, Santiago, RM (Metropolitana)",210.0,Gastos comunes aproximados $ 50.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días,Departamento En Arriendo En Santiago,https://www.portalinmobiliario.com/MLC-1383577681-departamento-en-arriendo-en-santiago-_JM#position=9&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.3602535,-70.51595130173533,Santiago
"Avenida Portugal 564, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",250.0,Gastos comunes aproximados $ 50.000,25 m² totales / 1 baño,2,2023-05-17,Publicado hace 6 días,Estudio A Pasos Metro Santa Isabel,https://www.portalinmobiliario.com/MLC-1654278996-estudio-a-pasos-metro-santa-isabel-_JM#position=10&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.449029525,-70.634955575,Santiago
"Catedral 2850, Santiago, Barrio Yungay, Santiago, RM (Metropolitana)",300.0,,32 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 4 días,Departamento Arrienda Catedral / Metro Qta. Normal / Linea 5,https://www.portalinmobiliario.com/MLC-1383865609-departamento-arrienda-catedral-metro-qta-normal-linea-5-_JM#position=11&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.4402072,-70.67494529634266,Santiago
"Carmen 616, Barrio Diez de Julio, Santiago, RM (Metropolitana)",260.0,Gastos comunes aproximados $ 45.000,36 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 4 días por Capitalizarme Rent,Ref:13702**   Arriendo Dpto 1d 1b Estac Bodega. Barrio Unive,https://www.portalinmobiliario.com/MLC-1383972779-ref13702-arriendo-dpto-1d-1b-estac-bodega-barrio-unive-_JM#position=13&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.45602144563107,-70.63956516893204,Santiago
"Matucana 1161, Santiago, RM (Metropolitana)",300.0,Gastos comunes aproximados $ 60.000,37.9 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 4 días por Capitalizarme Rent,Ref:10693**           Arriendo Dpto 1 Dormitorio 1 Baño. Est,https://www.portalinmobiliario.com/MLC-1663018992-ref10693-arriendo-dpto-1-dormitorio-1-bano-est-_JM#position=14&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.4463373,-70.6793156,Santiago
"Avenida Portugal 564, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",300.0,Gastos comunes aproximados $ 35.000,24 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 días,Arriendo Departamento Amoblado Studio Santiago (3132),https://www.portalinmobiliario.com/MLC-1669033870-arriendo-departamento-amoblado-studio-santiago-3132-_JM#position=15&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.449029525,-70.634955575,Santiago
"Santiago 1320, Santiago, Chile, Parque O'Higgins, Santiago, RM (Metropolitana)",280.0,Gastos comunes aproximados $ 40.000,41 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días,Vista Despejada Nataniel Cox 1d1b + Bdga,https://www.portalinmobiliario.com/MLC-1655192260-vista-despejada-nataniel-cox-1d1b-bdga-_JM#position=18&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.4377756,-70.6504502,Santiago
"Huerfanos 1400, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",290.0,Gastos comunes aproximados $ 60.000,22 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 días,Arriendo Departamento Amoblado Studio Santiago (3998),https://www.portalinmobiliario.com/MLC-1669616036-arriendo-departamento-amoblado-studio-santiago-3998-_JM#position=19&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.4401115,-70.6556987,Santiago
"Mosqueto 300 - 600, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",300.0,Gastos comunes aproximados $ 70.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 día,Dpto Studio 1 Ambiente - Mosqueto / Metro Bellas Artes,https://www.portalinmobiliario.com/MLC-1384750871-dpto-studio-1-ambiente-mosqueto-metro-bellas-artes-_JM#position=20&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.4357769,-70.6444443,Santiago
"Avenida España,,gorbea, Barrio República, Santiago, RM (Metropolitana)",300.0,Gastos comunes aproximados $ 65.000,36 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 día por Unne,"Cumbrespro Arrienda, Amplio Dpto. 1d/1b, Con Bodega",https://www.portalinmobiliario.com/MLC-1384735249-cumbrespro-arrienda-amplio-dpto-1d1b-con-bodega-_JM#position=21&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.4576546,-70.6683491,Santiago
"San Martín 600 - 900, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",270.0,Gastos comunes aproximados $ 43.000,27 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 días,San Martín/mtro.sta.ana  Disponibilidad Inmediata,https://www.portalinmobiliario.com/MLC-1666732334-san-martinmtrostaana-disponibilidad-inmediata-_JM#position=22&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.43682452352941,-70.65861710392157,Santiago
"Lira , Santa Isabel, Santa Isabel, Santiago, RM (Metropolitana)",8.0,Gastos comunes aproximados $ 32.000,31 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 día,Departamento En Arriendo De 1 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1385063199-departamento-en-arriendo-de-1-dorm-en-santiago-_JM#position=24&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.4412479,-70.6418612,Santiago
"Avenida Ejército Libertador 300 - 600, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)",300.0,Gastos comunes aproximados $ 75.000,33 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 día,"Depto 1 Dormit Metro Toesca, Autopista Central",https://www.portalinmobiliario.com/MLC-1674699346-depto-1-dormit-metro-toesca-autopista-central-_JM#position=25&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.5712324,-70.5987111,Santiago
"San Isidro 1 - 300, Santiago, Chile, Santa Isabel, Santiago, RM (Metropolitana)",290.0,Gastos comunes aproximados $ 40.000,40 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 días,"Departamento En Arriendo San Isidro, Santiago",https://www.portalinmobiliario.com/MLC-1384475857-departamento-en-arriendo-san-isidro-santiago-_JM#position=26&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.4489944,-70.6434189,Santiago
"Santa Elena, Santiago, Chile, Bogotá - Sierra Bella, Santiago, RM (Metropolitana)",290.0,Gastos comunes aproximados $ 48.000,32 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 día,Dpto En Arriendo A Pasos E Metro Ñuble,https://www.portalinmobiliario.com/MLC-1675342994-dpto-en-arriendo-a-pasos-e-metro-nuble-_JM#position=27&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.2147156,-70.7328134,Santiago
"Morandé, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",250.0,Gastos comunes aproximados $ 85.000,68 m² totales / 2 dormitorios / 2 baños,3,2023-05-17,Publicado hace 5 días por Houm,Departamento Morandé Id: 58295,https://www.portalinmobiliario.com/MLC-1383646959-departamento-morande-id-58295-_JM#position=29&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.4405138,-70.6536014,Santiago
"Sargento Aldea 1156, Parque O'Higgins, Santiago, RM (Metropolitana)",240.0,,31 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 día,Sin Aval 1d 1b Con Bodega San Diego,https://www.portalinmobiliario.com/MLC-1678139858-sin-aval-1d-1b-con-bodega-san-diego-_JM#position=31&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.468782195918365,-70.64908206530612,Santiago
"Huerfanos 1400, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",300.0,Gastos comunes aproximados $ 78.000,35 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 días,"Depto. 1d / 1b  Huérfanos Con Anunategui, Centro De Santiago",https://www.portalinmobiliario.com/MLC-1669183038-depto-1d-1b-huerfanos-con-anunategui-centro-de-santiago-_JM#position=32&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.4401115,-70.6556987,Santiago
"Av. Portugal 981, Barrio Diez de Julio, Santiago, RM (Metropolitana)",279.0,Gastos comunes aproximados $ 35.000,23 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días por Assetplan Chile,Edificio Av. Portugal Vista Sur Piso 17,https://www.portalinmobiliario.com/MLC-1654503926-edificio-av-portugal-vista-sur-piso-17-_JM#position=34&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.454930927999996,-70.633714352,Santiago
"San Francisco 300 - 600, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",260.0,Gastos comunes aproximados $ 60.000,24 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 días,"Home Estudio Un Ambiente San Francisco 335, M. Santa Lucía",https://www.portalinmobiliario.com/MLC-1669616902-home-estudio-un-ambiente-san-francisco-335-m-santa-lucia-_JM#position=35&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.4459235,-70.6470737,Santiago
"Santo Domingo 664, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",260.0,Gastos comunes aproximados $ 105.000,24 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días por Assetplan Chile,Edificio Santo Domingo Piso 14,https://www.portalinmobiliario.com/MLC-1655042960-edificio-santo-domingo-piso-14-_JM#position=36&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.43580664255319,-70.64677717659575,Santiago
"General Mackenna, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",246.75,Gastos comunes aproximados $ 60.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días por Houm,Departamento General Mackenna Id: 37391,https://www.portalinmobiliario.com/MLC-1383146895-departamento-general-mackenna-id-37391-_JM#position=37&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.4331961,-70.655742,Santiago
"Centro Histórico de Santiago, Santiago, RM (Metropolitana)",290.0,Gastos comunes aproximados $ 54.000,42 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días por C21 Aprica,Se Arrienda Departamento 1 Dormitorio En Santiago Centro,https://www.portalinmobiliario.com/MLC-1383576347-se-arrienda-departamento-1-dormitorio-en-santiago-centro-_JM#position=40&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.4379207,-70.6504515,Santiago
"Moneda, Almirante Barroso, Barrio Brasil, Santiago, RM (Metropolitana)",260.0,Gastos comunes aproximados $ 50.000,45 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 día,Departamento En Arriendo De 1 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1677674470-departamento-en-arriendo-de-1-dorm-en-santiago-_JM#position=41&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.4431744,-70.6633208,Santiago
"Nueva San Martín 65, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",300.0,Gastos comunes aproximados $ 42.000,28 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 día,Mg Home Studio Amplio Amoblado Metro Moneda,https://www.portalinmobiliario.com/MLC-1674434812-mg-home-studio-amplio-amoblado-metro-moneda-_JM#position=42&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.4409713,-70.6586019,Santiago
"Maturana 18, Santiago, Chile, Barrio Brasil, Santiago, RM (Metropolitana)",260.0,,25 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días,"A Una Cuadra De Metro Republica, Sin Gastos Comunes.",https://www.portalinmobiliario.com/MLC-1383462465-a-una-cuadra-de-metro-republica-sin-gastos-comunes-_JM#position=43&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.44646363333334,-70.6662691,Santiago
"Huerfanos, Barrio Brasil, Santiago, RM (Metropolitana)",280.0,Gastos comunes aproximados $ 50.000,33 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días por Houm,Departamento Huerfanos Id: 57908,https://www.portalinmobiliario.com/MLC-1652746654-departamento-huerfanos-id-57908-_JM#position=44&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.4424716,-70.6775082,Santiago
"San Martín 714, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",230.0,Gastos comunes aproximados $ 50.000,26 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 día,"Arriendo Depto 1d 1b Piso 7, En Stgo Centro, Metro Santa Ana",https://www.portalinmobiliario.com/MLC-1675339466-arriendo-depto-1d-1b-piso-7-en-stgo-centro-metro-santa-ana-_JM#position=45&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.435536355102045,-70.65877809387754,Santiago
"Eyzaguirre 771, San Diego, Santiago, RM (Metropolitana)",275.0,Gastos comunes aproximados $ 35.000,24.95 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días por Assetplan Chile,Edificio Eyzaguirre Vista Poniente Piso 11,https://www.portalinmobiliario.com/MLC-1383404893-edificio-eyzaguirre-vista-poniente-piso-11-_JM#position=46&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.4518854,-70.6461449,Santiago
"Arturo Prat, San Diego, Santiago, RM (Metropolitana)",252.5,Gastos comunes aproximados $ 45.000,29 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días por Houm,Departamento Arturo Prat Id: 106818,https://www.portalinmobiliario.com/MLC-1383149799-departamento-arturo-prat-id-106818-_JM#position=49&search_layout=stack&type=item&tracking_id=2b008d32-1087-4191-a0c0-cf2360a8600a,-33.7282034,-70.7742745,Santiago
"Lord Cochrane 173, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)",300.0,Gastos comunes aproximados $ 40.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días,Home Studio Metro Moneda Semi Amoblado,https://www.portalinmobiliario.com/MLC-1653931142-home-studio-metro-moneda-semi-amoblado-_JM#position=1&search_layout=stack&type=item&tracking_id=687d63ea-a4c7-485d-95ec-dec6c0b3fd5e,-33.448370275,-70.655019475,Santiago
"Carmen 110, Santa Isabel, Santiago, RM (Metropolitana)",300.0,Gastos comunes aproximados $ 45.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días por Assetplan Chile,Edificio Carmen Piso 8,https://www.portalinmobiliario.com/MLC-1383472233-edificio-carmen-piso-8-_JM#position=2&search_layout=stack&type=item&tracking_id=687d63ea-a4c7-485d-95ec-dec6c0b3fd5e,-33.444655166666664,-70.64276976666666,Santiago
"Argomedo 344, Santa Isabel, Santiago, RM (Metropolitana)",290.0,Gastos comunes aproximados $ 45.000,29.42 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 día por Assetplan Chile,Edificio Argomedo (1 Bod.) Vista Norte Piso 4,https://www.portalinmobiliario.com/MLC-1674441952-edificio-argomedo-1-bod-vista-norte-piso-4-_JM#position=3&search_layout=stack&type=item&tracking_id=687d63ea-a4c7-485d-95ec-dec6c0b3fd5e,-33.4497984,-70.6363841,Santiago
"Eyzaguirre 771, San Diego, Santiago, RM (Metropolitana)",290.0,,35 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 3 días por Corredores Independientes,"Rebajado, Sin Uso, Edificio Full Equipado, A Pasos Metro Par",https://www.portalinmobiliario.com/MLC-1665315508-rebajado-sin-uso-edificio-full-equipado-a-pasos-metro-par-_JM#position=5&search_layout=stack&type=item&tracking_id=687d63ea-a4c7-485d-95ec-dec6c0b3fd5e,-33.4518854,-70.6461449,Santiago
"Tarapacá 600 - 900, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)",290.0,Gastos comunes aproximados $ 45.000,38 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 5 días,"A 2 Cuadras De Estación Metro Santa Lucía, 1 Dormitorio.",https://www.portalinmobiliario.com/MLC-1661452530-a-2-cuadras-de-estacion-metro-santa-lucia-1-dormitorio-_JM#position=6&search_layout=stack&type=item&tracking_id=687d63ea-a4c7-485d-95ec-dec6c0b3fd5e,-33.4469174,-70.6482145,Santiago
"Merced 514, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",300.0,Gastos comunes aproximados $ 60.000,41 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 días,"Depto 1 Dorm,baño, Bodega En Merced 516/metro Bellas Artes",https://www.portalinmobiliario.com/MLC-1669633980-depto-1-dormbano-bodega-en-merced-516metro-bellas-artes-_JM#position=7&search_layout=stack&type=item&tracking_id=687d63ea-a4c7-485d-95ec-dec6c0b3fd5e,-33.43794557692308,-70.64455838076924,Santiago
"Avenida Mapocho, Parque Los Reyes, Santiago, RM (Metropolitana)",270.0,Gastos comunes aproximados $ 50.000,32 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 día por Houm,Departamento Avenida Mapocho Id: 108311,https://www.portalinmobiliario.com/MLC-1384519359-departamento-avenida-mapocho-id-108311-_JM#position=8&search_layout=stack&type=item&tracking_id=687d63ea-a4c7-485d-95ec-dec6c0b3fd5e,-33.4325865,-70.6755792,Santiago
"Santo Domingo ,, Mac Iver, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",300.0,Gastos comunes aproximados $ 80.000,25.4 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 días por Unne,Estudio Amoblado Con Terraza,https://www.portalinmobiliario.com/MLC-1384475681-estudio-amoblado-con-terraza-_JM#position=9&search_layout=stack&type=item&tracking_id=687d63ea-a4c7-485d-95ec-dec6c0b3fd5e,-33.6400483,-70.7671988,Santiago
"Eyzaguirre 600 - 900, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",270.0,Gastos comunes aproximados $ 50.000,25 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días por Polaris Propiedades,Stgo. Centro * Home Studio Para Estrenar!,https://www.portalinmobiliario.com/MLC-1654278902-stgo-centro-home-studio-para-estrenar-_JM#position=10&search_layout=stack&type=item&tracking_id=687d63ea-a4c7-485d-95ec-dec6c0b3fd5e,-33.452298915625,-70.647500178125,Santiago
"Merced 562, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",300.0,Gastos comunes aproximados $ 45.000,31 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 2 días por Assetplan Chile,Edificio Merced Piso 13,https://www.portalinmobiliario.com/MLC-1384405265-edificio-merced-piso-13-_JM#position=11&search_layout=stack&type=item&tracking_id=687d63ea-a4c7-485d-95ec-dec6c0b3fd5e,-33.4380476,-70.6447695,Santiago
"Merced 600 - 900, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",300.0,,35 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 6 días,Se Arrienda Estupendo Departamento Merced-metro Bellas Artes,https://www.portalinmobiliario.com/MLC-1655205844-se-arrienda-estupendo-departamento-merced-metro-bellas-artes-_JM#position=13&search_layout=stack&type=item&tracking_id=687d63ea-a4c7-485d-95ec-dec6c0b3fd5e,-33.4380835,-70.6458368,Santiago
"Avenida Mapocho, Parque Los Reyes, Santiago, RM (Metropolitana)",270.0,Gastos comunes aproximados $ 50.000,32 m² totales / 1 dormitorio / 1 baño,3,2023-05-17,Publicado hace 1 día por Houm,Departamento Avenida Mapocho Id: 108310,https://www.portalinmobiliario.com/MLC-1672478672-departamento-avenida-mapocho-id-108310-_JM#position=14&search_layout=stack&type=item&tracking_id=687d63ea-a4c7-485d-95ec-dec6c0b3fd5e,-33.4325865,-70.6755792,Santiago
